# Jeder einzelne Messpunkt.  uncertainty = 0 heisst 'nicht angegeben',
# nicht 'null'.  pressure_Pa = 0 heisst 'nicht angegeben', was in
# diesen Zusammenstellungen Umgebungsdruck bedeutet.
property,database_id,selected,T_K,value,uncertainty,pressure_Pa,frequency_Hz,ambient
electrical_conductivity,DxIZM,yes,3.631000000e+02,5.950000000e+00,1.200000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,3.681000000e+02,6.460000000e+00,1.300000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,3.731000000e+02,6.900000000e+00,1.000000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,3.781000000e+02,7.360000000e+00,1.500000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,3.831000000e+02,7.830000000e+00,1.600000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,3.881000000e+02,8.320000000e+00,1.700000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,3.931000000e+02,8.770000000e+00,1.800000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,3.981000000e+02,9.290000000e+00,1.900000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,4.031000000e+02,9.790000000e+00,2.000000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,4.081000000e+02,1.027000000e+01,2.100000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,4.131000000e+02,1.079000000e+01,2.200000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,4.181000000e+02,1.132000000e+01,2.300000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,4.231000000e+02,1.178000000e+01,2.400000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,4.281000000e+02,1.226000000e+01,2.500000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,4.331000000e+02,1.268000000e+01,2.500000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.034000000e+02,3.000000000e-07,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.039000000e+02,3.000000000e-07,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.044000000e+02,3.000000000e-07,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.044000000e+02,4.000000000e-07,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.049000000e+02,4.000000000e-07,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.054000000e+02,4.000000000e-07,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.059000000e+02,4.000000000e-07,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.063000000e+02,5.000000000e-07,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.068000000e+02,5.000000000e-07,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.068000000e+02,5.000000000e-07,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.073000000e+02,6.000000000e-07,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.078000000e+02,6.000000000e-07,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.083000000e+02,7.000000000e-07,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.088000000e+02,7.000000000e-07,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.093000000e+02,7.000000000e-07,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.093000000e+02,7.000000000e-07,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.098000000e+02,8.000000000e-07,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.106000000e+02,8.000000000e-07,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.108000000e+02,8.000000000e-07,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.113000000e+02,9.000000000e-07,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.118000000e+02,1.000000000e-06,1.000000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.118000000e+02,1.200000000e-06,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.123000000e+02,1.200000000e-06,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.128000000e+02,1.200000000e-06,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.133000000e+02,1.300000000e-06,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.138000000e+02,1.400000000e-06,2.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.143000000e+02,1.500000000e-06,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.143000000e+02,2.000000000e-06,1.000000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.148000000e+02,1.700000000e-06,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.153000000e+02,1.800000000e-06,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.158000000e+02,1.900000000e-06,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.163000000e+02,2.000000000e-06,1.000000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.168000000e+02,2.300000000e-06,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.168000000e+02,3.300000000e-06,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.173000000e+02,2.500000000e-06,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.178000000e+02,2.700000000e-06,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.183000000e+02,2.900000000e-06,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.188000000e+02,3.100000000e-06,4.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.193000000e+02,3.500000000e-06,2.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.193000000e+02,4.700000000e-06,2.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.198000000e+02,3.800000000e-06,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.203000000e+02,4.200000000e-06,2.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.208000000e+02,4.500000000e-06,2.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.213000000e+02,4.800000000e-06,5.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.218000000e+02,5.400000000e-06,2.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.218000000e+02,7.000000000e-06,1.000000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.223000000e+02,5.800000000e-06,2.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.228000000e+02,6.300000000e-06,3.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.232000000e+02,6.900000000e-06,3.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.237000000e+02,7.500000000e-06,6.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.242000000e+02,8.300000000e-06,3.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.242000000e+02,9.700000000e-06,4.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.247000000e+02,9.000000000e-06,1.000000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.252000000e+02,9.800000000e-06,4.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.257000000e+02,1.090000000e-05,4.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.262000000e+02,1.160000000e-05,1.000000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.267000000e+02,1.270000000e-05,5.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.267000000e+02,1.580000000e-05,5.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.280000000e+02,1.580000000e-05,8.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.292000000e+02,1.920000000e-05,7.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.292000000e+02,2.470000000e-05,8.000000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.305000000e+02,2.300000000e-05,1.000000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.317000000e+02,2.760000000e-05,1.100000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.317000000e+02,4.040000000e-05,1.200000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.329000000e+02,3.380000000e-05,1.900000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.342000000e+02,4.070000000e-05,1.400000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.342000000e+02,6.260000000e-05,1.700000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.354000000e+02,4.830000000e-05,2.600000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.367000000e+02,5.690000000e-05,2.000000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.367000000e+02,9.240000000e-05,2.500000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.379000000e+02,6.840000000e-05,4.100000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.392000000e+02,8.100000000e-05,3.000000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.392000000e+02,1.401000000e-04,3.500000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.409000000e+02,1.039000000e-04,6.100000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.416000000e+02,1.150000000e-04,4.000000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.416000000e+02,2.360000000e-04,5.000000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.429000000e+02,1.370000000e-04,9.000000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.441000000e+02,1.619000000e-04,5.400000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.441000000e+02,3.490000000e-04,8.000000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.454000000e+02,1.910000000e-04,2.400000000e-05,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.466000000e+02,2.240000000e-04,7.000000000e-06,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.466000000e+02,6.590000000e-04,1.400000000e-05,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.479000000e+02,2.620000000e-04,2.900000000e-05,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.491000000e+02,3.060000000e-04,1.000000000e-05,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.503000000e+02,3.560000000e-04,1.100000000e-05,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.516000000e+02,4.170000000e-04,1.300000000e-05,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.528000000e+02,4.880000000e-04,1.500000000e-05,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.541000000e+02,5.630000000e-04,1.700000000e-05,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.553000000e+02,6.520000000e-04,2.100000000e-05,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.565000000e+02,7.580000000e-04,2.400000000e-05,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.578000000e+02,8.780000000e-04,2.700000000e-05,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.590000000e+02,1.016000000e-03,3.100000000e-05,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.603000000e+02,1.178000000e-03,3.600000000e-05,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.615000000e+02,1.361000000e-03,4.000000000e-05,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.628000000e+02,1.548000000e-03,4.400000000e-05,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.640000000e+02,1.758000000e-03,5.200000000e-05,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.652000000e+02,2.010000000e-03,6.000000000e-05,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.665000000e+02,2.340000000e-03,7.000000000e-05,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.677000000e+02,2.730000000e-03,8.000000000e-05,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.690000000e+02,3.140000000e-03,9.000000000e-05,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.702000000e+02,3.600000000e-03,1.000000000e-04,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.715000000e+02,4.100000000e-03,1.000000000e-04,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.727000000e+02,4.700000000e-03,2.000000000e-04,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.739000000e+02,5.430000000e-03,1.800000000e-04,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.754000000e+02,6.640000000e-03,2.200000000e-04,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.764000000e+02,7.620000000e-03,3.200000000e-04,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.789000000e+02,1.142000000e-02,5.200000000e-04,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.814000000e+02,1.920000000e-02,1.000000000e-03,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.839000000e+02,3.470000000e-02,2.800000000e-03,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.864000000e+02,8.700000000e-02,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,UeHGJ,no,2.876000000e+02,2.450000000e-01,2.700000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,2.581000000e+02,2.450000000e-01,4.900000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,2.631000000e+02,2.960000000e-01,5.900000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,2.681000000e+02,4.450000000e-01,8.900000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,2.731000000e+02,6.100000000e-01,1.200000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,2.781000000e+02,7.300000000e-01,1.500000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,2.831000000e+02,9.000000000e-01,1.800000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,2.881000000e+02,1.091000000e+00,2.200000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,2.931000000e+02,1.305000000e+00,2.600000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,2.981000000e+02,1.571000000e+00,3.100000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,3.031000000e+02,1.788000000e+00,3.600000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,3.081000000e+02,2.020000000e+00,4.000000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,3.131000000e+02,2.280000000e+00,4.600000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,3.181000000e+02,2.550000000e+00,5.100000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,3.231000000e+02,2.850000000e+00,5.700000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,3.281000000e+02,3.220000000e+00,6.400000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,3.331000000e+02,3.560000000e+00,7.100000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,3.381000000e+02,3.950000000e+00,7.900000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,3.431000000e+02,4.350000000e+00,8.700000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,3.481000000e+02,4.770000000e+00,9.500000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,3.531000000e+02,5.200000000e+00,1.000000000e+00,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,3.581000000e+02,5.500000000e+00,1.100000000e+00,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,3.631000000e+02,6.000000000e+00,1.200000000e+00,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,3.681000000e+02,6.500000000e+00,1.300000000e+00,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,3.731000000e+02,6.900000000e+00,1.400000000e+00,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,3.781000000e+02,7.400000000e+00,1.500000000e+00,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,3.831000000e+02,7.800000000e+00,1.600000000e+00,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,3.881000000e+02,8.300000000e+00,1.700000000e+00,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,3.931000000e+02,8.800000000e+00,1.800000000e+00,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,3.981000000e+02,9.300000000e+00,1.900000000e+00,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,4.031000000e+02,9.800000000e+00,2.000000000e+00,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,4.081000000e+02,1.030000000e+01,2.000000000e+00,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,4.131000000e+02,1.080000000e+01,2.200000000e+00,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,4.181000000e+02,1.130000000e+01,2.300000000e+00,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,4.231000000e+02,1.180000000e+01,2.400000000e+00,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,4.281000000e+02,1.230000000e+01,2.500000000e+00,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,hMpny,no,4.331000000e+02,1.270000000e+01,2.500000000e+00,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,ZmJef,no,2.981500000e+02,1.630000000e+00,1.600000000e-01,1.013000000e+05,0.000000000e+00,yes
electrical_conductivity,ATMtQ,no,2.981000000e+02,1.530000000e+00,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,OTsVo,no,2.981000000e+02,1.570000000e+00,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,dNpJO,no,2.981500000e+02,1.524000000e+00,1.600000000e-01,1.000000000e+05,0.000000000e+00,yes
electrical_conductivity,dNpJO,no,3.131500000e+02,2.387000000e+00,2.400000000e-01,1.000000000e+05,0.000000000e+00,yes
electrical_conductivity,dNpJO,no,3.281500000e+02,3.461000000e+00,3.500000000e-01,1.000000000e+05,0.000000000e+00,yes
electrical_conductivity,rtYFN,no,2.932000000e+02,1.377000000e+00,2.500000000e-02,0.000000000e+00,0.000000000e+00,yes
electrical_conductivity,rtYFN,no,2.982000000e+02,1.569000000e+00,2.800000000e-02,0.000000000e+00,0.000000000e+00,yes
electrical_conductivity,rtYFN,no,3.032000000e+02,1.789000000e+00,8.000000000e-03,0.000000000e+00,0.000000000e+00,yes
electrical_conductivity,rtYFN,no,3.082000000e+02,2.040000000e+00,2.800000000e-02,0.000000000e+00,0.000000000e+00,yes
electrical_conductivity,rtYFN,no,3.132000000e+02,2.320000000e+00,3.600000000e-02,0.000000000e+00,0.000000000e+00,yes
electrical_conductivity,rtYFN,no,3.182000000e+02,2.590000000e+00,3.600000000e-02,0.000000000e+00,0.000000000e+00,yes
electrical_conductivity,rtYFN,no,3.232000000e+02,2.910000000e+00,3.300000000e-02,0.000000000e+00,0.000000000e+00,yes
electrical_conductivity,rtYFN,no,3.282000000e+02,3.250000000e+00,3.300000000e-02,0.000000000e+00,0.000000000e+00,yes
electrical_conductivity,rtYFN,no,3.332000000e+02,3.590000000e+00,3.100000000e-02,0.000000000e+00,0.000000000e+00,yes
electrical_conductivity,rtYFN,no,3.432000000e+02,4.350000000e+00,3.600000000e-02,0.000000000e+00,0.000000000e+00,yes
electrical_conductivity,rtYFN,no,3.532000000e+02,5.180000000e+00,3.100000000e-02,0.000000000e+00,0.000000000e+00,yes
relative_permittivity,DRzTI,no,2.981500000e+02,1.290000000e+01,7.000000000e-01,1.013250000e+05,0.000000000e+00,yes
relative_permittivity,feYBx,no,2.981500000e+02,1.170000000e+01,6.000000000e-01,1.013250000e+05,1.000000000e+09,yes
relative_permittivity,feYBx,no,2.981500000e+02,1.100000000e+01,6.000000000e-01,1.013250000e+05,2.000000000e+09,yes
relative_permittivity,feYBx,no,2.981500000e+02,1.050000000e+01,6.000000000e-01,1.013250000e+05,3.000000000e+09,yes
relative_permittivity,feYBx,no,2.981500000e+02,1.020000000e+01,6.000000000e-01,1.013250000e+05,4.000000000e+09,yes
relative_permittivity,feYBx,no,2.981500000e+02,9.900000000e+00,5.000000000e-01,1.013250000e+05,5.000000000e+09,yes
relative_permittivity,feYBx,no,2.981500000e+02,9.700000000e+00,5.000000000e-01,1.013250000e+05,6.000000000e+09,yes
relative_permittivity,feYBx,no,2.981500000e+02,9.500000000e+00,5.000000000e-01,1.013250000e+05,7.000000000e+09,yes
relative_permittivity,feYBx,no,2.981500000e+02,9.400000000e+00,5.000000000e-01,1.013250000e+05,8.000000000e+09,yes
relative_permittivity,feYBx,no,2.981500000e+02,9.200000000e+00,5.000000000e-01,1.013250000e+05,9.000000000e+09,yes
relative_permittivity,feYBx,no,2.981500000e+02,9.100000000e+00,5.000000000e-01,1.013250000e+05,1.000000000e+10,yes
relative_permittivity,feYBx,no,2.981500000e+02,9.000000000e+00,5.000000000e-01,1.013250000e+05,1.100000000e+10,yes
relative_permittivity,feYBx,no,2.981500000e+02,8.900000000e+00,5.000000000e-01,1.013250000e+05,1.200000000e+10,yes
relative_permittivity,feYBx,no,2.981500000e+02,8.700000000e+00,5.000000000e-01,1.013250000e+05,1.300000000e+10,yes
relative_permittivity,feYBx,no,2.981500000e+02,8.500000000e+00,5.000000000e-01,1.013250000e+05,1.400000000e+10,yes
relative_permittivity,feYBx,no,2.981500000e+02,8.300000000e+00,5.000000000e-01,1.013250000e+05,1.500000000e+10,yes
relative_permittivity,feYBx,no,2.981500000e+02,8.100000000e+00,5.000000000e-01,1.013250000e+05,1.600000000e+10,yes
relative_permittivity,feYBx,no,2.981500000e+02,7.900000000e+00,4.000000000e-01,1.013250000e+05,1.700000000e+10,yes
relative_permittivity,feYBx,no,2.981500000e+02,7.700000000e+00,4.000000000e-01,1.013250000e+05,1.800000000e+10,yes
relative_permittivity,XmvpF,no,2.981000000e+02,1.360000000e+01,6.000000000e-01,1.013250000e+05,0.000000000e+00,yes
relative_permittivity,iwnEy,no,2.981000000e+02,1.280000000e+01,1.000000000e+00,1.013250000e+05,0.000000000e+00,yes
